INFO 2021-08-10 09:17:11,229 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 637 Watching for file changes with StatReloader
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/templates/rest_framework/vertical/textarea.html first seen with mtime 1628391678.896753
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/templates/rest_framework/vertical/radio.html first seen with mtime 1628391678.8963432
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/templates/rest_framework/vertical/checkbox_multiple.html first seen with mtime 1628391678.895358
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/templates/rest_framework/vertical/checkbox.html first seen with mtime 1628391678.8952157
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/templates/rest_framework/vertical/fieldset.html first seen with mtime 1628391678.895636
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/templates/rest_framework/vertical/input.html first seen with mtime 1628391678.8959174
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/templates/rest_framework/vertical/select_multiple.html first seen with mtime 1628391678.89662
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/templates/rest_framework/vertical/list_field.html first seen with mtime 1628391678.8960552
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/templates/.DS_Store first seen with mtime 1628412336.5363562
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/templates/todo first seen with mtime 1628412323.0
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/templates/login first seen with mtime 1628432855.0
DEBUG 2021-08-10 09:31:23,525 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/templates/todo/todo.html first seen with mtime 1628412302.657
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/fa_IR/LC_MESSAGES/django.mo first seen with mtime 1628391678.861576
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/sl/LC_MESSAGES/django.mo first seen with mtime 1628391678.868635
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/sk/LC_MESSAGES/django.mo first seen with mtime 1628391678.8683891
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/pl/LC_MESSAGES/django.mo first seen with mtime 1628391678.8667395
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/vi/LC_MESSAGES/django.mo first seen with mtime 1628391678.870072
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/sv/LC_MESSAGES/django.mo first seen with mtime 1628391678.868875
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/en_US/LC_MESSAGES/django.mo first seen with mtime 1628391678.8603473
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ne_NP/LC_MESSAGES/django.mo first seen with mtime 1628391678.8658397
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/hy/LC_MESSAGES/django.mo first seen with mtime 1628391678.863612
DEBUG 2021-08-10 09:31:23,526 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/nn/LC_MESSAGES/django.mo first seen with mtime 1628391678.8662906
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/be/LC_MESSAGES/django.mo first seen with mtime 1628391678.8571153
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/da/LC_MESSAGES/django.mo first seen with mtime 1628391678.8584445
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/gl_ES/LC_MESSAGES/django.mo first seen with mtime 1628391678.8628774
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/no/LC_MESSAGES/django.mo first seen with mtime 1628391678.8664918
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/pt_BR/LC_MESSAGES/django.mo first seen with mtime 1628391678.8672285
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ko_KR/LC_MESSAGES/django.mo first seen with mtime 1628391678.8646057
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ja/LC_MESSAGES/django.mo first seen with mtime 1628391678.8643496
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/el/LC_MESSAGES/django.mo first seen with mtime 1628391678.8589633
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/lv/LC_MESSAGES/django.mo first seen with mtime 1628391678.8650777
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/it/LC_MESSAGES/django.mo first seen with mtime 1628391678.864098
DEBUG 2021-08-10 09:31:23,527 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ca/LC_MESSAGES/django.mo first seen with mtime 1628391678.8576727
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/zh_TW/LC_MESSAGES/django.mo first seen with mtime 1628391678.8711312
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/cs/LC_MESSAGES/django.mo first seen with mtime 1628391678.8581843
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/en_CA/LC_MESSAGES/django.mo first seen with mtime 1628391678.8600788
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/pt_PT/LC_MESSAGES/django.mo first seen with mtime 1628391678.8674269
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ach/LC_MESSAGES/django.mo first seen with mtime 1628391678.8564365
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/zh_Hans/LC_MESSAGES/django.mo first seen with mtime 1628391678.870648
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ru/LC_MESSAGES/django.mo first seen with mtime 1628391678.8679225
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/zh_Hant/LC_MESSAGES/django.mo first seen with mtime 1628391678.8709087
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/he_IL/LC_MESSAGES/django.mo first seen with mtime 1628391678.8630915
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/fr_CA/LC_MESSAGES/django.mo first seen with mtime 1628391678.8624392
DEBUG 2021-08-10 09:31:23,528 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ro/LC_MESSAGES/django.mo first seen with mtime 1628391678.8676715
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/zh_CN/LC_MESSAGES/django.mo first seen with mtime 1628391678.870316
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/pt/LC_MESSAGES/django.mo first seen with mtime 1628391678.8669808
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/uk/LC_MESSAGES/django.mo first seen with mtime 1628391678.8698633
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/en_AU/LC_MESSAGES/django.mo first seen with mtime 1628391678.8597636
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/mk/LC_MESSAGES/django.mo first seen with mtime 1628391678.8653302
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ar/LC_MESSAGES/django.mo first seen with mtime 1628391678.8566904
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/gl/LC_MESSAGES/django.mo first seen with mtime 1628391678.8626635
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/hu/LC_MESSAGES/django.mo first seen with mtime 1628391678.86335
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/nl/LC_MESSAGES/django.mo first seen with mtime 1628391678.8660836
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/bg/LC_MESSAGES/django.mo first seen with mtime 1628391678.857354
DEBUG 2021-08-10 09:31:23,529 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/nb/LC_MESSAGES/django.mo first seen with mtime 1628391678.8655794
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/de/LC_MESSAGES/django.mo first seen with mtime 1628391678.8587024
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ca_ES/LC_MESSAGES/django.mo first seen with mtime 1628391678.8579159
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/az/LC_MESSAGES/django.mo first seen with mtime 1628391678.8569264
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/ru_RU/LC_MESSAGES/django.mo first seen with mtime 1628391678.8681464
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/fi/LC_MESSAGES/django.mo first seen with mtime 1628391678.8618417
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/id/LC_MESSAGES/django.mo first seen with mtime 1628391678.8638473
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/fr/LC_MESSAGES/django.mo first seen with mtime 1628391678.8621888
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/es/LC_MESSAGES/django.mo first seen with mtime 1628391678.8606665
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/et/LC_MESSAGES/django.mo first seen with mtime 1628391678.8609955
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/en/LC_MESSAGES/django.mo first seen with mtime 1628391678.8595157
DEBUG 2021-08-10 09:31:23,530 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/fa/LC_MESSAGES/django.mo first seen with mtime 1628391678.8612976
DEBUG 2021-08-10 09:31:23,531 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/lt/LC_MESSAGES/django.mo first seen with mtime 1628391678.864831
DEBUG 2021-08-10 09:31:23,531 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/el_GR/LC_MESSAGES/django.mo first seen with mtime 1628391678.859175
DEBUG 2021-08-10 09:31:23,531 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/th/LC_MESSAGES/django.mo first seen with mtime 1628391678.869109
DEBUG 2021-08-10 09:31:23,531 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/tr/LC_MESSAGES/django.mo first seen with mtime 1628391678.8693593
DEBUG 2021-08-10 09:31:23,531 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/locale/tr_TR/LC_MESSAGES/django.mo first seen with mtime 1628391678.8696089
DEBUG 2021-08-10 09:31:24,632 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/todo/migrations/__init__.py first seen with mtime 1628409005.7729847
DEBUG 2021-08-10 09:31:24,632 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1628446504.4052947
DEBUG 2021-08-10 09:31:24,633 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1628446504.5272198
DEBUG 2021-08-10 09:31:24,633 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1628446504.4055765
DEBUG 2021-08-10 09:31:24,633 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1628446504.4054375
DEBUG 2021-08-10 09:31:24,633 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1628446504.7929463
DEBUG 2021-08-10 09:31:24,633 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1628446504.5632598
DEBUG 2021-08-10 09:31:24,633 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1628446504.5631232
DEBUG 2021-08-10 09:31:24,633 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1628446504.5277927
DEBUG 2021-08-10 09:31:24,633 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1628446504.528826
DEBUG 2021-08-10 09:31:24,634 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/migrations/executor.py first seen with mtime 1628446504.857027
DEBUG 2021-08-10 09:31:24,634 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/migrations/graph.py first seen with mtime 1628446504.8572135
DEBUG 2021-08-10 09:31:24,634 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1628446504.5276515
DEBUG 2021-08-10 09:31:24,634 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1628446504.52838
DEBUG 2021-08-10 09:31:24,634 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/middleware/common.py first seen with mtime 1628446504.8813734
DEBUG 2021-08-10 09:31:24,634 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/migrations/loader.py first seen with mtime 1628446504.8574238
DEBUG 2021-08-10 09:31:24,634 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1628446504.4056695
DEBUG 2021-08-10 09:31:24,635 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1628446504.5289207
DEBUG 2021-08-10 09:31:24,635 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/login/migrations/0001_initial.py first seen with mtime 1628394598.1770964
DEBUG 2021-08-10 09:31:24,635 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1628446504.52793
DEBUG 2021-08-10 09:31:24,635 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/server_dev/wsgi.py first seen with mtime 1628156337.7421618
DEBUG 2021-08-10 09:31:24,636 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/login/migrations/0003_auto_20210808_0705.py first seen with mtime 1628406341.0909274
DEBUG 2021-08-10 09:31:24,636 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/migrations/recorder.py first seen with mtime 1628446504.858131
DEBUG 2021-08-10 09:31:24,636 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/login/migrations/__init__.py first seen with mtime 1628394466.1654239
DEBUG 2021-08-10 09:31:24,636 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/corsheaders/signals.py first seen with mtime 1628444890.4167795
DEBUG 2021-08-10 09:31:24,636 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/login/migrations/0002_auto_20210808_0423.py first seen with mtime 1628396625.741615
DEBUG 2021-08-10 09:31:24,637 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1628446504.528679
DEBUG 2021-08-10 09:31:24,637 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/login/migrations/0005_auto_20210808_0708.py first seen with mtime 1628406523.2847676
DEBUG 2021-08-10 09:31:24,637 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1628446504.528528
DEBUG 2021-08-10 09:31:24,637 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1628446504.7593558
DEBUG 2021-08-10 09:31:24,637 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/todo/migrations/0002_task_done.py first seen with mtime 1628488132.5703464
DEBUG 2021-08-10 09:31:24,637 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/migrations/0002_alter_permission_name_max_length.py first seen with mtime 1628446504.5273664
